328,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis
329,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue
330,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis
331,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue
332,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis
333,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue
334,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate
335,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis
337,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1
338,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear
339,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear
340,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherDefaultRate
341,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherDelinquencyRate
342,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherFairValueVolatilityRate
343,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherLoanToCollateralValue
344,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherPercentageOfNonperformingAssets
348,BadDebtReserveForTaxPurposesOfQualifiedLender
350,BankOwnedLifeInsuranceIncome
351,BelowMarketLeaseAccumulatedAmortization
352,BelowMarketLeaseAcquired
353,BelowMarketLeaseAmortizationIncomeAfterYearFive
354,BelowMarketLeaseAmortizationIncomeNextRollingTwelveMonths
355,BelowMarketLeaseAmortizationIncomeNextTwelveMonths
356,BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear
357,BelowMarketLeaseAmortizationIncomeRollingAfterYearFive
358,BelowMarketLeaseAmortizationIncomeRollingYearFive
359,BelowMarketLeaseAmortizationIncomeRollingYearFour
360,BelowMarketLeaseAmortizationIncomeRollingYearThree
361,BelowMarketLeaseAmortizationIncomeRollingYearTwo
362,BelowMarketLeaseAmortizationIncomeYearFive
363,BelowMarketLeaseAmortizationIncomeYearFour
364,BelowMarketLeaseAmortizationIncomeYearThree
365,BelowMarketLeaseAmortizationIncomeYearTwo
366,BelowMarketLeaseGross
367,BelowMarketLeaseNet
368,BenefitsLossesAndExpenses
370,BrokerageCommissionsRevenue
381,BusinessAcquisitionSharePrice
383,BusinessCombinationConsiderationTransferred1
384,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable
385,BusinessCombinationConsiderationTransferredLiabilitiesIncurred
386,BusinessCombinationConsiderationTransferredOther1
387,BusinessCombinationContingentConsiderationAsset
388,BusinessCombinationContingentConsiderationAssetCurrent
389,BusinessCombinationContingentConsiderationAssetNoncurrent
390,BusinessCombinationContingentConsiderationLiability
391,BusinessCombinationContingentConsiderationLiabilityCurrent
392,BusinessCombinationContingentConsiderationLiabilityNoncurrent
393,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets
394,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings
395,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation
396,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents
397,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets
398,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities
399,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther
400,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets
401,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables
402,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities
403,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable
404,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue
405,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt
406,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther
407,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsCurrent
408,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent
409,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesCurrent
410,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent
411,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment
412,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets
413,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
414,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand
415,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities
416,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssets
417,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities
418,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt
419,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther
420,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets
421,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedRestructuringLiabilities
422,BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue1
423,BusinessCombinationStepAcquisitionEquityInterestInAcquireeIncludingSubsequentAcquisitionPercentage
424,BusinessDevelopment
426,Capital
427,CapitalExpendituresIncurredButNotYetPaid
428,CapitalizationLongtermDebtAndEquity
431,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities
432,CapitalizedCostsAssetRetirementCosts
433,CapitalizedCostsMineralInterestsInProvedProperties
434,CapitalizedCostsMineralInterestsInUnprovedProperties
435,CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization
436,CapitalizedCostsOilAndGasProducingActivitiesGross
437,CapitalizedCostsOilAndGasProducingActivitiesNet
438,CapitalizedCostsProvedProperties
439,CapitalizedCostsSupportEquipmentAndFacilities
440,CapitalizedCostsUncompletedWellsEquipmentAndFacilities
441,CapitalizedCostsUnprovedProperties
442,CapitalizedCostsWellsAndRelatedEquipmentAndFacilities
446,CapitalLeasedAssetsNoncurrentFairValueDisclosure
447,CapitalLeasesFutureMinimumPaymentsDueInFourAndFiveYears
448,CapitalLeasesFutureMinimumPaymentsDueInRollingAfterYearFive
449,CapitalLeasesFutureMinimumPaymentsDueInRollingYearFive
450,CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour
452,CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree
453,CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo
455,CapitalLeasesFutureMinimumPaymentsDueInTwoAndThreeYears
456,CapitalLeasesFutureMinimumPaymentsExecutoryCosts
457,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments
458,CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1
459,CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths
460,CapitalLeasesFutureMinimumPaymentsReceivableCurrent
461,CapitalLeasesFutureMinimumPaymentsReceivableDueInRollingAfterYearFive
462,CapitalLeasesFutureMinimumPaymentsReceivableDueInRollingYearFive
463,CapitalLeasesFutureMinimumPaymentsReceivableDueInRollingYearFour
464,CapitalLeasesFutureMinimumPaymentsReceivableDueInRollingYearThree
465,CapitalLeasesFutureMinimumPaymentsReceivableDueInRollingYearTwo
466,CapitalLeasesFutureMinimumPaymentsReceivableNextRollingTwelveMonths
467,CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear
468,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear
470,CapitalRequiredForCapitalAdequacy
471,CapitalRequiredForCapitalAdequacyToRiskWeightedAssets
472,CapitalRequiredToBeWellCapitalized
473,CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets
474,CapitalToRiskWeightedAssets
475,CapitalUnitsNetAmount
476,CashAcquiredInExcessOfPaymentsToAcquireBusiness
477,CashAvailableForDistributions
479,CashFlowsBetweenTransfereeAndTransferorRepaymentsOfServicingFeeAdvances
480,CashFlowsBetweenTransfereeAndTransferorServicingFeeAdvances
481,CashFlowsBetweenTransfereeAndTransferorServicingFees
482,CashFlowsBetweenTransferorAndTransfereeBeneficialInterest
484,CashIncludingDiscontinuedOperations
490,CededPremiumsEarned
492,CertainLoansAcquiredInTransferAccountedForAsAvailableforsaleDebtSecuritiesOtherthanTemporaryImpairmentChargesCreditLoss
493,CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion
494,CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesOtherthanTemporaryImpairmentChargesCreditLoss
495,CertainLoansAcquiredInTransferAccountedForAsHeldtomaturityDebtSecuritiesOtherthanTemporaryImpairmentChargesCreditLoss
496,CertainLoansAcquiredInTransferAccretableYield
497,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion
498,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans
499,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue
500,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodCommercialAtAcquisitionAtFairValue
501,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodConsumerAtAcquisitionAtFairValue
502,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLossesDecreases1
503,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1
504,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight
505,ClearanceFees
506,ClosedBlockLiabilitiesOtherPolicyholderFunds
508,CollateralSecuritiesRepledgedDeliveredOrUsed
509,CombinedRatio
511,CommonStockSharesSubscriptions
513,CommonStocksIncludingAdditionalPaidInCapital
514,CommonStocksIncludingAdditionalPaidInCapitalNetOfDiscount
515,CommonUnitAuthorized
516,CommonUnitIssuanceValue
517,CommonUnitIssued
518,CommonUnitOutstanding
519,Communication
520,CommunicationsInformationTechnologyAndOccupancy
521,ConcentrationRiskPercentage1
522,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesAdditionalInterestIssuedToParent
523,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesIssuanceOfEquityBySubsidiaryToNoncontrollingInterests
524,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent
525,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesSaleOfInterestByParent
526,ContingentConsiderationClassifiedAsEquityFairValueDisclosure
527,ContinuingInvolvementWithTransferredFinancialAssetsPrincipalAmountOutstanding
531,ContractReceivableDueInRemainderOfFiscalYear
539,ContractReceivableRetainageDueInRemainderOfFiscalYear
546,ContractsReceivableClaimsAndUncertainAmountsExpectedToBeCollectedInRemainderOfFiscalYear
548,ContractualObligation
549,ContractualObligationDueAfterFifthYear
550,ContractualObligationDueInFifthYear
551,ContractualObligationDueInFourthAndFifthYear
552,ContractualObligationDueInFourthYear
553,ContractualObligationDueInNextTwelveMonths
554,ContractualObligationDueInSecondAndThirdYear
555,ContractualObligationDueInSecondYear
556,ContractualObligationDueInThirdYear
557,ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear
570,CooperativeAdvertisingExpense
571,CostMethodInvestmentsOriginalCost
574,CostOfTrustAssetsSoldToPayExpenses
575,CostsIncurredAcquisitionOfOilAndGasProperties
576,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves
577,CostsIncurredAcquisitionOfUnprovedOilAndGasProperties
578,CostsIncurredAssetRetirementObligationIncurred
579,CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities
580,CreditDerivativeLiquidationProceedsMonetaryAmount
581,CreditDerivativeLiquidationProceedsPercentage
582,CreditDerivativeMaximumExposureUndiscounted
583,CreditDerivativePurchasedCreditProtection
584,CumulativeDividends
585,CustomerLoyaltyProgramLiabilityCurrent
586,CustomerLoyaltyProgramLiabilityNoncurrent
587,CustomerSecuritiesForWhichEntityHasRightToSellOrRepledgeFairValue
588,CustomerSecuritiesForWhichEntityHasRightToSellOrRepledgeFairValueOfSecuritiesSoldOrRepledged
589,DebtInstrumentCollateralAmount
590,DebtInstrumentCollateralFee
592,DebtInstrumentConvertibleConversionRatio1
593,DebtInstrumentConvertibleStockPriceTrigger
594,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger
595,DebtInstrumentConvertibleThresholdTradingDays
596,DebtInstrumentCumulativeSinkingFundPayments
599,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid
600,DebtInstrumentRedemptionPricePercentage
601,DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed
602,DebtInstrumentRepurchaseAmount
603,DebtInstrumentRepurchasedFaceAmount
604,DebtInstrumentSinkingFundPayment
606,DebtorReorganizationItemsInterestIncomeOnAccumulatedCash1
607,DecreaseInRestrictedCash
608,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense
609,DeferredCompensationArrangementWithIndividualCashAwardGrantedAmount
611,DeferredCompensationArrangementWithIndividualCashAwardsGrantedPercentage
612,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance
615,DeferredCostsAndOtherAssets
617,DeferredIncomeTaxLiabilities
619,DeferredSalesCommission
621,DeferredTaxAssetsCapitalLossCarryforwards
622,DeferredTaxAssetsInvestments
623,DeferredTaxAssetsLiabilitiesNet
624,DeferredTaxAssetsLiabilitiesNetCurrent
625,DeferredTaxAssetsOperatingLossCarryforwards
626,DeferredTaxAssetsPropertyPlantAndEquipment
628,DeferredTaxAssetsStateTaxes
629,DeferredTaxAssetsTaxDeferredExpense
630,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts
631,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements
632,DeferredTaxAssetsUnrealizedLossesOnTradingSecurities
633,DeferredTaxAssetsValuationAllowance
634,DeferredTaxAssetsValuationAllowanceCurrent
635,DeferredTaxExpenseFromStockOptionsExercised
636,DeferredTaxLiabilities
637,DeferredTaxLiabilitiesCurrent
638,DeferredTaxLiabilitiesDeferredExpenseCapitalizedInterest
639,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals
640,DeferredTaxLiabilitiesDerivatives
641,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets
642,DeferredTaxLiabilitiesGrossCurrent
643,DeferredTaxLiabilitiesGrossNoncurrent
644,DeferredTaxLiabilitiesInvestments
645,DeferredTaxLiabilitiesNoncurrent
646,DeferredTaxLiabilitiesPrepaidExpenses
647,DeferredTaxLiabilitiesPropertyPlantAndEquipment
648,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains
649,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityBadDebtReserveForTaxPurposesOfQualifiedLender
650,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityPolicyholdersSurplus
651,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfDomesticSubsidiaries
652,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries
653,DefinedBenefitPensionPlanLiabilitiesNoncurrent
655,DefinedBenefitPlanAdministrationExpenses
656,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease
658,DefinedBenefitPlanCostOfProvidingSpecialOrContractualTerminationBenefitRecognizedDuringPeriod
660,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1
662,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1
663,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation
664,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents
665,DefinedBenefitPlanEstimatedAmountOfPlanParticipantsFutureBenefitsCoveredByInsuranceContractsIssuedByEmployerOrRelatedParties
667,DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter
670,DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths
671,DefinedBenefitPlanExpectedFutureBenefitPaymentsRemainderOfFiscalYear
676,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive
677,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour
678,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree
679,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo
681,DefinedBenefitPlanFundedPercentage
690,DefinedContributionPlanAdministrativeExpenses
691,DefinedContributionPlanEmployerMatchingContributionPercent
692,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch
693,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage
696,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount
697,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent
704,DemutualizationCostAndExpense
705,Depletion
706,DepositAssets
707,DepositAssetsAmortizatonExpenseFromExpirations
708,DepositAssetsEffectOfChangeInPresentValueAssumptionsRecordedAsExpense
709,DepositAssetsEffectOfChangeInPresentValueAssumptionsResultingInAdditionsToExpectedRecoveries
710,DepositAssetsEffectOfChangeInPresentValueAssumptionsResultingInReductionsToExpectedRecoveries
712,DepositAssetsPresentValueOfExpectedRecoveries
713,DepositLiabilitiesEffectOfChangeInPresentValueAssumptionsRecordedAsExpense
714,DepositLiabilitiesEffectOfChangeInPresentValueAssumptionsResultingInAdditionsToExpectedRecoveries
715,DepositLiabilitiesEffectOfChangeInPresentValueAssumptionsResultingInReductionsToExpectedRecoveries
717,DepositLiabilitiesReclassifiedAsLoansReceivable1
718,DepositsMoneyMarketDepositsAndNegotiableOrderOfWithdrawalNOW
719,DepreciationAndAmortization
720,DepreciationAndAmortizationDiscontinuedOperations
721,DepreciationDepletionAndAmortization
725,DerecognizedAssetsSecuritizedOrAssetbackedFinancingArrangementAssetsAndAnyOtherFinancialAssetsManagedTogetherDelinquentAmountAtEndOfPeriod
726,DerecognizedAssetsSecuritizedOrAssetbackedFinancingArrangementAssetsAndAnyOtherFinancialAssetsManagedTogetherNetCreditLossesDuringPeriod
727,DerecognizedAssetsSecuritizedOrAssetbackedFinancingArrangementAssetsAndAnyOtherFinancialAssetsManagedTogetherPrincipalAmountOutstanding
728,DerivativeAssetCollateralObligationToReturnCashOffset
729,DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement
731,DerivativeAssetFairValueOfCollateral
732,DerivativeAssetFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection
733,DerivativeAssetNotOffsetPolicyElectionDeduction
734,DerivativeAssetNotSubjectToMasterNettingArrangement
735,DerivativeAssetNotSubjectToMasterNettingArrangementDeduction
736,DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedAmountOffsetAgainstCollateral
737,DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedCollateralObligationToReturnCash
738,DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedCollateralObligationToReturnSecurities
739,DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedGrossIncludingNotSubjectToMasterNettingArrangement
740,DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedNotOffsetPolicyElectionDeduction
741,DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedNotSubjectToMasterNettingArrangementDeduction
742,DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection
743,DerivativeAverageBasisSpreadOnVariableRate
744,DerivativeAverageCapInterestRate
745,DerivativeAverageCapPrice
747,DerivativeAverageExchangeRateCap1
749,DerivativeAverageExchangeRateFloor1
750,DerivativeAverageFixedInterestRate
751,DerivativeAverageFloorInterestRate
752,DerivativeAverageFloorPrice
753,DerivativeAverageForeignCurrencyOptionStrikePrice
755,DerivativeAverageForwardExchangeRate1
756,DerivativeAverageForwardInterestRate
757,DerivativeAverageForwardPrice
758,DerivativeAveragePriceRiskOptionStrikePrice
759,DerivativeAverageSwaptionInterestRate
760,DerivativeAverageVariableInterestRate
761,DerivativeBasisSpreadOnVariableRate
762,DerivativeCapInterestRate
763,DerivativeCapPrice
764,DerivativeCollateralObligationToReturnSecurities
765,DerivativeCollateralRightToReclaimSecurities
766,DerivativeCreditRiskValuationAdjustmentDerivativeAssets
